report_date,published_at,serie,casa_de_bolsa,remanente_ultimo,remanente_presente,acciones_tesoreria_ultimo,acciones_tesoreria_presente,acciones_circulacion_ultimo,acciones_circulacion_presente,pdf_url,pdf_sha256,fetched_at_utc
2025-12-31,2025-12-31T15:31,B,INBUR,13046071496,12990090502,978500000,981500000,60266500000,60263500000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1519714_1.pdf,c4bb4ebf5c913cf4e339098c093cc6cfaa6408b84395e65d4e359258031702d3,
2026-01-02,2026-01-02T17:31,B,INBUR,12990090502,12988234452,981500000,981600000,60263500000,60263400000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1520503_1.pdf,ca0d68684e9371affa2588e9692cc89d7cd0b1b8c9d8c49bf9d007fa89c0a2c8,
2026-01-09,2026-01-09T17:53,B,INBUR,12794082007,12762080999,992250000,994000000,60252750000,60251000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1522409_1.pdf,72254a65064a2b3ba2be3920bdba1a97271aa4d08e8236e2b57b89f5bf9f6faf,
2026-01-16,2026-01-16T16:56,B,INBUR,12608373907,12599423010,1002500000,1003000000,60242500000,60242000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1524598_1.pdf,b448d2275b3049026025114f32ce0ad16e488536c56390569888293b0d92617d,
2026-01-23,2026-01-23T17:06,B,INBUR,12581358105,12576838541,1004000000,1004250000,60241000000,60240750000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1526700_1.pdf,c7eed80979bc36629d2bdc7d3db98c76ceb6444e630d85cf16ab83e175e7c75b,
2026-01-30,2026-01-30T17:59,B,INBUR,12561463301,12543444084,1005100000,1006100000,60239900000,60238900000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1528791_1.pdf,d0d4ff1a4de928746c06734a0f05e8e61b12e72e49407606f8dedea26459780c,
2026-02-06,2026-02-06T17:13,B,INBUR,12537865722,12535926892,1006400000,1006505000,60238600000,60238495000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1531191_1.pdf,466bf8a16778a1cd0d9cc857e4b590debaca75d668948c402eec51930764ca0d,
2026-02-13,2026-02-13T17:42,B,INBUR,12490597598,12444819767,1008750000,1011000000,60236250000,60234000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1533517_1.pdf,2e07b0c075350f5d8283d05a0d6d98b4383bb380df3daab80cb8f5d8d551ed81,
2026-02-20,2026-02-20T16:41,B,INBUR,12372423513,12351926438,1014500000,1015500000,60230500000,60229500000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1535591_1.pdf,a8aa0c231f9858deea9442253d920d126a4320e5fee7912e71088cfacc80085b,
2026-02-27,2026-02-27T17:02,B,INBUR,12266158605,12260440289,1019500000,1019760000,60225500000,60225240000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1537781_1.pdf,022872e731ff9e130e331fc1648ffd0c1991aa7bcea73775c68c1680d0caa655,
2026-03-06,2026-03-06T17:26,B,INBUR,12145694411,12103044748,1025000000,1027000000,60220000000,60218000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1539863_1.pdf,8f4aa1152b4b104e8c5ba32b595ed125f25011d796a87cce2e161bca3bf39f95,
2026-03-13,2026-03-13T18:07,B,INBUR,11977369646,11956750640,1033000000,1033000000,60212000000,60212000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1541521_1.pdf,766d30d06c1d219378914e7326c58ddd51feb0e5aa1d46b70d8006fa6ccd1bd8,
2026-03-20,2026-03-20T16:35,B,INBUR,11901674530,11809825426,1036610000,1041000000,60208390000,60204000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1542747_1.pdf,232c13394e756d3452b3f30ab61c7d8f1462614c81f25c2a7f3823b94b7ec31a,
2026-03-27,2026-03-27T16:54,B,INBUR,11712151179,11661422901,1045500000,1047750000,60199500000,60197250000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1544887_1.pdf,a2a5be75ea8e879fcf1b85fe4f1fca8dfe1f4733574f0503b0a9551491ff9ee3,
2026-03-31,2026-03-31T17:58,B,INBUR,11639036955,11610612670,1048750000,1050000000,60196250000,60195000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1545704_1.pdf,5c2325dc765d2d3068f109c2efcd95b15ce62f6c94a63df0374ce924c2e00a7f,
2026-04-01,2026-04-01T17:42,B,INBUR,11610612670,11587870992,1050000000,1051000000,60195000000,60194000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1546112_1.pdf,c36b2337d5065cd7b29e8b6c26a8c89ce08aababa805e72f1b4fc0cd9493da7e,
2026-04-10,2026-04-10T17:53,B,INBUR,11469799990,11439168686,1056200000,1057500000,60188800000,60187500000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1547845_1.pdf,9761be47fe66db3b8c490c25b5c18f283f61128fae18858766f8dcb44083f982,
2026-04-17,2026-04-17T17:27,B,INBUR,11233572197,11195311212,1066500000,1068200000,60178500000,60176800000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1549409_1.pdf,e4d2ebc08040e9ef057a7405d7d8df07b5eae21f5bba146f6810ffd6008b77f6,
2026-04-24,2026-04-24T17:54,B,INBUR,20997161415,20985620942,2000000,2500000,60168000000,60167500000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1551514_1.pdf,5492c9d726c545cd11b4c41dd2075ca66096ea1d5bda9d1536613401503bc767,
2026-04-30,2026-04-30T16:39,B,INBUR,20769886094,20712001283,12000000,14500000,60158000000,60155500000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1554646_1.pdf,5a0bcd04557c7716133537342a690c7edb61f155092e59805600cca8c369001e,
2026-05-08,2026-05-08T17:37,B,INBUR,20583739814,20560439349,20000000,21000000,60150000000,60149000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1558716_1.pdf,68ebd01b34e69d4dc47f3ee4c59b576626c7a55751607802e12b68f7b2b7d102,
2026-05-15,2026-05-15T17:02,B,INBUR,20372457306,20256769275,29000000,34000000,60141000000,60136000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1560428_1.pdf,a0939b51ab1bb7f4cdc5e99f4c3ef8f17fb4470169d18499670ce183930fd460,
2026-05-22,2026-05-22T17:59,B,INBUR,19898030596,19808037023,49500000,53500000,60120500000,60116500000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1562175_1.pdf,5f707089baca08cc8c9b574cfc36c21d50e4c709a66549a3a17707152b1d8f57,
2026-05-29,2026-05-29T17:08,B,INBUR,19606178242,19104076232,62500000,85350000,60107500000,60084650000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1564194_1.pdf,ff4907d3d341c7d014c8a178b06d342da3a3b66f90e10d8b8ee422b058af525f,
2026-06-05,2026-06-05T17:00,B,INBUR,18868959507,18847161734,96000000,97000000,60074000000,60073000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1566025_1.pdf,e696bae6b2b7c65a1e3a060b4ec1445f58ad75457fa9138c28287c45b3c1a1c2,
2026-06-12,2026-06-12T17:44,B,INBUR,18815042986,18801329244,98430000,99000000,60071570000,60071000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1567417_1.pdf,f746206643c0925c4facedb405082e98c4970a7f0bd244544b4365966000be7d,
2026-06-19,2026-06-19T17:20,B,INBUR,18639107472,18627424328,106000000,106500000,60064000000,60063500000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1569262_1.pdf,55682febe2c07bddf72b15d49a0aacfdbe8671d5eb321596c47efeed5dfd3c34,
2026-06-26,2026-06-26T17:39,B,INBUR,18513172629,18501562394,111500000,112000000,60058500000,60058000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1570759_1.pdf,71435563ca22994442f75d522183fb2492617129744e9d2554ad0327d5101142,
2026-06-30,2026-06-30T17:12,B,INBUR,18497357570,18421840256,112181143,115500000,60057818857,60054500000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1571409_1.pdf,ffb084ea0782b55e95169c13c738f23ba3f690d20bafa2f77a4141a9ad22fdbc,
2026-07-03,2026-07-03T17:04,B,INBUR,18376778953,18365512258,117500000,118000000,60052500000,60052000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1572506_1.pdf,b7a778a978e682e6b5d9ce06c8b654b5c6fbcdaf327770056241d06aabd67885,
2026-07-10,2026-07-10T17:41,B,INBUR,18103621704,18069293483,129500000,131000000,60040500000,60039000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1573798_1.pdf,b04ade0c8ab9a1bc4c9afcfebfc08fac423034052c620ebfb6b6e9aa0a91ecda,
2026-07-17,2026-07-17T17:32,B,INBUR,17897820442,17863150416,138500000,140000000,60031500000,60030000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1575108_1.pdf,bb1da9b43b74040ee0acf6b4a0add95bfe85ec3b2f1edf9ce413175f23355a39,
2026-07-24,2026-07-24T17:01,B,INBUR,17680994492,17646740600,148000000,149500000,60022000000,60020500000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1576935_1.pdf,bb11c9ca8bd34e8527bb32bf38d69dfe0ae69a97870657dfbc1dcf4ba921b914,
2026-07-31,2026-07-31T17:31,B,INBUR,17106344282,17040109597,174000000,177000000,59996000000,59993000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1579180_1.pdf,e0d183a1421938801f8bfc8679b579e234b0154417d6c537f6eb122bb02de02d,
2026-04-20,2026-04-20T17:21,B,INBUR,11195311212,11172592393,1068200000,1069200000,60176800000,60175800000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1549638_1.pdf,0d484b2d6e073fe20803327057bd453a0adfb823ec9d8377ed0399f4576912a8,
2026-04-21,2026-04-21T16:54,B,INBUR,11172592393,11132279576,1069200000,1071000000,60175800000,60174000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1549923_1.pdf,976a70a2da0e989ef4f9c310855becf95470088d339223b3b8f944c20d57e657,
2026-04-22,2026-04-22T14:31,B,INBUR,11132279576,11042617352,1071000000,1075000000,60174000000,60170000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1550300_1.pdf,92e3329efa37ad00a3dcb31f8b6907f3ac10a62f30ad3ff4d6d6c7b249c51d2c,
2026-04-23,2026-04-23T17:33,B,INBUR,21042617352,20997161389,0,2000000,60170000000,60168000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1550970_1.pdf,08f0310267700884daf891cba470ee4f3b14c3674a918ccfe2cce4880054f052,
2026-08-03,2026-08-03T16:48,B,INBUR,17040109597,16867193794,177000000,185000000,59993000000,59985000000,https://www.bmv.com.mx/docs-pub/recompra/recompra_1579540_1.pdf,69bc1cc42acf973446335392a0664fd2799c2a057241b9296b6b78b30fa9ec6d,
2021-08-06,2021-08-06T15:57,A,,16695721609,16525287748,0,0,513874736,513874736,https://www.bmv.com.mx/docs-pub/recompra/recompra_1120337_1.pdf,4164cf769cc0cc6b05bdd849ebff3670407d38161f3ad3e36b3a6e13fadd0e95,
2021-08-06,2021-08-06T15:57,AA,,16695721609,16525287748,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1120337_1.pdf,4164cf769cc0cc6b05bdd849ebff3670407d38161f3ad3e36b3a6e13fadd0e95,
2021-08-06,2021-08-06T15:57,L,INBUR,16695721609,16525287748,538260649,548260649,44804427804,44794427804,https://www.bmv.com.mx/docs-pub/recompra/recompra_1120337_1.pdf,4164cf769cc0cc6b05bdd849ebff3670407d38161f3ad3e36b3a6e13fadd0e95,
2021-08-13,2021-08-13T17:31,A,,15854698976,15683039836,0,0,513874736,513874736,https://www.bmv.com.mx/docs-pub/recompra/recompra_1121661_1.pdf,514e213b5e83e9413301ce1b097b50da0e24d3225e21cae667fd34b5d5c660fd,
2021-08-13,2021-08-13T17:31,AA,,15854698976,15683039836,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1121661_1.pdf,514e213b5e83e9413301ce1b097b50da0e24d3225e21cae667fd34b5d5c660fd,
2021-08-13,2021-08-13T17:31,L,INBUR,15854698976,15683039836,588260649,598260649,44754427804,44744427804,https://www.bmv.com.mx/docs-pub/recompra/recompra_1121661_1.pdf,514e213b5e83e9413301ce1b097b50da0e24d3225e21cae667fd34b5d5c660fd,
2021-08-20,2021-08-20T17:16,A,,15011379419,14862795897,0,0,513874736,513874736,https://www.bmv.com.mx/docs-pub/recompra/recompra_1123078_1.pdf,a835d823bc826cedf0738a20a1c8082725fd42b9886b4f6f91343e2adf48c6a7,
2021-08-20,2021-08-20T17:16,AA,,15011379419,14862795897,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1123078_1.pdf,a835d823bc826cedf0738a20a1c8082725fd42b9886b4f6f91343e2adf48c6a7,
2021-08-20,2021-08-20T17:16,L,INBUR,15011379419,14862795897,636260649,644260649,44706427804,44698427804,https://www.bmv.com.mx/docs-pub/recompra/recompra_1123078_1.pdf,a835d823bc826cedf0738a20a1c8082725fd42b9886b4f6f91343e2adf48c6a7,
2021-08-27,2021-08-27T17:55,A,,14110828935,13920330482,0,0,513874736,513874736,https://www.bmv.com.mx/docs-pub/recompra/recompra_1124530_1.pdf,0d3838e17567068dd4a763b2208db9ed987077521aa66ad94b0c06b27d73f1e8,
2021-08-27,2021-08-27T17:55,AA,,14110828935,13920330482,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1124530_1.pdf,0d3838e17567068dd4a763b2208db9ed987077521aa66ad94b0c06b27d73f1e8,
2021-08-27,2021-08-27T17:55,L,INBUR,14110828935,13920330482,684260649,694260649,44658427804,44648427804,https://www.bmv.com.mx/docs-pub/recompra/recompra_1124530_1.pdf,0d3838e17567068dd4a763b2208db9ed987077521aa66ad94b0c06b27d73f1e8,
2021-08-31,2021-08-31T17:20,A,,13726578041,13568848377,0,0,513874736,513874736,https://www.bmv.com.mx/docs-pub/recompra/recompra_1125162_1.pdf,d4a621a679d57b429d011c6ef52197188002d3368d154b5e95498723f2a9a832,
2021-08-31,2021-08-31T17:20,AA,,13726578041,13568848377,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1125162_1.pdf,d4a621a679d57b429d011c6ef52197188002d3368d154b5e95498723f2a9a832,
2021-08-31,2021-08-31T17:20,L,INBUR,13726578041,13568848377,704260649,712260649,44638427804,44630427804,https://www.bmv.com.mx/docs-pub/recompra/recompra_1125162_1.pdf,d4a621a679d57b429d011c6ef52197188002d3368d154b5e95498723f2a9a832,
2021-09-03,2021-09-03T17:24,A,,13148876695,12960259089,0,0,510268415,510268415,https://www.bmv.com.mx/docs-pub/recompra/recompra_1126238_1.pdf,74512fc36bdcc8d1500e6d3d73b5c5cae6fd2d1e503b1a1e64e345bb1920921f,
2021-09-03,2021-09-03T17:24,AA,,13148876695,12960259089,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1126238_1.pdf,74512fc36bdcc8d1500e6d3d73b5c5cae6fd2d1e503b1a1e64e345bb1920921f,
2021-09-03,2021-09-03T17:24,L,INBUR,13148876695,12960259089,734260649,744260649,44612034125,44602034125,https://www.bmv.com.mx/docs-pub/recompra/recompra_1126238_1.pdf,74512fc36bdcc8d1500e6d3d73b5c5cae6fd2d1e503b1a1e64e345bb1920921f,
2021-09-10,2021-09-10T17:03,A,,12337816641,12149772833,0,0,510268415,510268415,https://www.bmv.com.mx/docs-pub/recompra/recompra_1127582_1.pdf,08374418c81dcc9a7f1f74d242efddde9d52496c3cbf31a59769d1663cfb9ec6,
2021-09-10,2021-09-10T17:03,AA,,12337816641,12149772833,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1127582_1.pdf,08374418c81dcc9a7f1f74d242efddde9d52496c3cbf31a59769d1663cfb9ec6,
2021-09-10,2021-09-10T17:03,L,INBUR,12337816641,12149772833,777260649,787260649,44569034125,44559034125,https://www.bmv.com.mx/docs-pub/recompra/recompra_1127582_1.pdf,08374418c81dcc9a7f1f74d242efddde9d52496c3cbf31a59769d1663cfb9ec6,
2021-09-17,2021-09-17T17:09,A,,11206749344,11022429694,0,0,510268415,510268415,https://www.bmv.com.mx/docs-pub/recompra/recompra_1128780_1.pdf,d680cc14af3663b945b51b89a90a88e8abdf3d6795fc4e4f69f935d229b9559d,
2021-09-17,2021-09-17T17:09,AA,,11206749344,11022429694,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1128780_1.pdf,d680cc14af3663b945b51b89a90a88e8abdf3d6795fc4e4f69f935d229b9559d,
2021-09-17,2021-09-17T17:09,L,INBUR,11206749344,11022429694,837260649,847260649,44509034125,44499034125,https://www.bmv.com.mx/docs-pub/recompra/recompra_1128780_1.pdf,d680cc14af3663b945b51b89a90a88e8abdf3d6795fc4e4f69f935d229b9559d,
2021-09-24,2021-09-24T17:03,A,,10149238306,9968004407,0,0,510268415,510268415,https://www.bmv.com.mx/docs-pub/recompra/recompra_1130678_1.pdf,b21d9880d60fff1826c506083809f930219cb4841a3c5b25c80eacebdcbfa961,
2021-09-24,2021-09-24T17:03,AA,,10149238306,9968004407,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1130678_1.pdf,b21d9880d60fff1826c506083809f930219cb4841a3c5b25c80eacebdcbfa961,
2021-09-24,2021-09-24T17:03,L,INBUR,10149238306,9968004407,895260649,905260649,44451034125,44441034125,https://www.bmv.com.mx/docs-pub/recompra/recompra_1130678_1.pdf,b21d9880d60fff1826c506083809f930219cb4841a3c5b25c80eacebdcbfa961,
2021-09-30,2021-09-30T17:01,A,,9462780220,8954740892,0,0,510268415,510268415,https://www.bmv.com.mx/docs-pub/recompra/recompra_1131710_1.pdf,7cab85a62cb1693b9a4bf398294f540dd86634b3da54e4baaff0020252f66e20,
2021-09-30,2021-09-30T17:01,AA,,9462780220,8954740892,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1131710_1.pdf,7cab85a62cb1693b9a4bf398294f540dd86634b3da54e4baaff0020252f66e20,
2021-09-30,2021-09-30T17:01,L,INBUR,9462780220,8954740892,933260649,961260649,44413034125,44385034125,https://www.bmv.com.mx/docs-pub/recompra/recompra_1131710_1.pdf,7cab85a62cb1693b9a4bf398294f540dd86634b3da54e4baaff0020252f66e20,
2021-10-01,2021-10-01T17:43,A,,8954740892,8773936192,0,0,508181645,508181645,https://www.bmv.com.mx/docs-pub/recompra/recompra_1132163_1.pdf,44d68f00a500845bdbc2e1ecf050bc265f2a7cfcbcea95dea71e9c28c3f04af2,
2021-10-01,2021-10-01T17:43,AA,,8954740892,8773936192,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1132163_1.pdf,44d68f00a500845bdbc2e1ecf050bc265f2a7cfcbcea95dea71e9c28c3f04af2,
2021-10-01,2021-10-01T17:43,L,INBUR,8954740892,8773936192,961260649,971260649,44387120895,44377120895,https://www.bmv.com.mx/docs-pub/recompra/recompra_1132163_1.pdf,44d68f00a500845bdbc2e1ecf050bc265f2a7cfcbcea95dea71e9c28c3f04af2,
2021-10-08,2021-10-08T16:56,A,,7892786571,7605097539,0,0,508181645,508181645,https://www.bmv.com.mx/docs-pub/recompra/recompra_1133603_1.pdf,4a07232aafe2fa8d6cd0515a513c4d4add946734b2e5ae5f8f0a6d772ef53e19,
2021-10-08,2021-10-08T16:56,AA,,7892786571,7605097539,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1133603_1.pdf,4a07232aafe2fa8d6cd0515a513c4d4add946734b2e5ae5f8f0a6d772ef53e19,
2021-10-08,2021-10-08T16:56,L,INBUR,7892786571,7605097539,1020260649,1036260649,44328120895,44312120895,https://www.bmv.com.mx/docs-pub/recompra/recompra_1133603_1.pdf,4a07232aafe2fa8d6cd0515a513c4d4add946734b2e5ae5f8f0a6d772ef53e19,
2021-10-15,2021-10-15T17:14,A,,6746046512,6546039517,0,0,508181645,508181645,https://www.bmv.com.mx/docs-pub/recompra/recompra_1134740_1.pdf,a8c284d902ad3e3012f120f6213a0c89d0e17ff99133d41f1d0633f0cb0d5f79,
2021-10-15,2021-10-15T17:14,AA,,6746046512,6546039517,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1134740_1.pdf,a8c284d902ad3e3012f120f6213a0c89d0e17ff99133d41f1d0633f0cb0d5f79,
2021-10-15,2021-10-15T17:14,L,INBUR,6746046512,6546039517,1083434893,1094260649,44264946651,44254120895,https://www.bmv.com.mx/docs-pub/recompra/recompra_1134740_1.pdf,a8c284d902ad3e3012f120f6213a0c89d0e17ff99133d41f1d0633f0cb0d5f79,
2021-10-22,2021-10-22T17:40,A,,5441934563,5152933256,0,0,508181645,508181645,https://www.bmv.com.mx/docs-pub/recompra/recompra_1136267_1.pdf,ebbada4ac941d37b87f1fba1996a5b2035137382b82238af588bf79d31f337d5,
2021-10-22,2021-10-22T17:40,AA,,5441934563,5152933256,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1136267_1.pdf,ebbada4ac941d37b87f1fba1996a5b2035137382b82238af588bf79d31f337d5,
2021-10-22,2021-10-22T17:40,L,INBUR,5441934563,5152933256,1155411249,1171980954,44192970295,44176400590,https://www.bmv.com.mx/docs-pub/recompra/recompra_1136267_1.pdf,ebbada4ac941d37b87f1fba1996a5b2035137382b82238af588bf79d31f337d5,
2021-10-29,2021-10-29T17:03,A,,4213302522,4020009371,0,0,508181645,508181645,https://www.bmv.com.mx/docs-pub/recompra/recompra_1138688_1.pdf,0806c5f2ff03bcf1090a48237d7765152a8539209856bdad51ac3cd884ba16bb,
2021-10-29,2021-10-29T17:03,AA,,4213302522,4020009371,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1138688_1.pdf,0806c5f2ff03bcf1090a48237d7765152a8539209856bdad51ac3cd884ba16bb,
2021-10-29,2021-10-29T17:03,L,INBUR,4213302522,4020009371,1224260649,1234860649,44124120895,44113520895,https://www.bmv.com.mx/docs-pub/recompra/recompra_1138688_1.pdf,0806c5f2ff03bcf1090a48237d7765152a8539209856bdad51ac3cd884ba16bb,
2021-11-05,2021-11-05T16:34,A,,3348468169,2948549346,0,0,502674728,502674728,https://www.bmv.com.mx/docs-pub/recompra/recompra_1140130_1.pdf,50e768511a2d8791e22f29655e1f5767ffa469f73d25e11a47a081df872ecd05,
2021-11-05,2021-11-05T16:34,AA,,3348468169,2948549346,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1140130_1.pdf,50e768511a2d8791e22f29655e1f5767ffa469f73d25e11a47a081df872ecd05,
2021-11-05,2021-11-05T16:34,L,INBUR,3348468169,2948549346,1271260649,1292660649,44082627812,44061227812,https://www.bmv.com.mx/docs-pub/recompra/recompra_1140130_1.pdf,50e768511a2d8791e22f29655e1f5767ffa469f73d25e11a47a081df872ecd05,
2021-11-12,2021-11-12T17:03,A,,1613425008,1387542537,0,0,502674728,502674728,https://www.bmv.com.mx/docs-pub/recompra/recompra_1141658_1.pdf,6f710fb31a358de10ec13646cda0906ac4ef4381bba55617823552b3dd35f90e,
2021-11-12,2021-11-12T17:03,AA,,1613425008,1387542537,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1141658_1.pdf,6f710fb31a358de10ec13646cda0906ac4ef4381bba55617823552b3dd35f90e,
2021-11-12,2021-11-12T17:03,L,INBUR,1613425008,1387542537,1364260649,1376260649,43989627812,43977627812,https://www.bmv.com.mx/docs-pub/recompra/recompra_1141658_1.pdf,6f710fb31a358de10ec13646cda0906ac4ef4381bba55617823552b3dd35f90e,
2021-11-19,2021-11-19T17:35,A,,591436730,312676688,0,0,502674728,502674728,https://www.bmv.com.mx/docs-pub/recompra/recompra_1143051_1.pdf,d9473b323e5bffea9835d13b06f8895d51d535f32c0bbd39f00ced440c5b09ee,
2021-11-19,2021-11-19T17:35,AA,,591436730,312676688,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1143051_1.pdf,d9473b323e5bffea9835d13b06f8895d51d535f32c0bbd39f00ced440c5b09ee,
2021-11-19,2021-11-19T17:35,L,INBUR,591436730,312676688,1419000765,1434260649,43934887696,43919627812,https://www.bmv.com.mx/docs-pub/recompra/recompra_1143051_1.pdf,d9473b323e5bffea9835d13b06f8895d51d535f32c0bbd39f00ced440c5b09ee,
2021-11-26,2021-11-26T17:53,A,,25469660026,25205670414,0,0,502674728,502674728,https://www.bmv.com.mx/docs-pub/recompra/recompra_1144627_1.pdf,1d948297977d4c8cf4944b191c34959917e5a3dd241aca7e002f5aae0643c8f0,
2021-11-26,2021-11-26T17:53,AA,,25469660026,25205670414,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1144627_1.pdf,1d948297977d4c8cf4944b191c34959917e5a3dd241aca7e002f5aae0643c8f0,
2021-11-26,2021-11-26T17:53,L,INBUR,25469660026,25205670414,1479560649,1493760649,43874327812,43860127812,https://www.bmv.com.mx/docs-pub/recompra/recompra_1144627_1.pdf,1d948297977d4c8cf4944b191c34959917e5a3dd241aca7e002f5aae0643c8f0,
2021-11-30,2021-11-30T18:53,A,,24881315667,24714680565,0,0,502674728,502674728,https://www.bmv.com.mx/docs-pub/recompra/recompra_1145216_1.pdf,1574fd109b4df4e7e5ef70762045c01eaa898dc2052437bcc9298d830de2d023,
2021-11-30,2021-11-30T18:53,AA,,24881315667,24714680565,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1145216_1.pdf,1574fd109b4df4e7e5ef70762045c01eaa898dc2052437bcc9298d830de2d023,
2021-11-30,2021-11-30T18:53,L,INBUR,24881315667,24714680565,1511260649,1520260649,43842627812,43833627812,https://www.bmv.com.mx/docs-pub/recompra/recompra_1145216_1.pdf,1574fd109b4df4e7e5ef70762045c01eaa898dc2052437bcc9298d830de2d023,
2021-12-03,2021-12-03T17:37,A,,24308179553,24112621022,0,0,502671188,502671188,https://www.bmv.com.mx/docs-pub/recompra/recompra_1146484_1.pdf,96aacbe3959942e90afa38dbc3fd963fe9ce27e2c767b3be5e88dfc326524a20,
2021-12-03,2021-12-03T17:37,AA,,24308179553,24112621022,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1146484_1.pdf,96aacbe3959942e90afa38dbc3fd963fe9ce27e2c767b3be5e88dfc326524a20,
2021-12-03,2021-12-03T17:37,L,INBUR,24308179553,24112621022,1541260649,1551260649,43812631352,43802631352,https://www.bmv.com.mx/docs-pub/recompra/recompra_1146484_1.pdf,96aacbe3959942e90afa38dbc3fd963fe9ce27e2c767b3be5e88dfc326524a20,
2021-12-10,2021-12-10T16:41,A,,23326042126,23126194388,0,0,502671188,502671188,https://www.bmv.com.mx/docs-pub/recompra/recompra_1148287_1.pdf,1db22a83ea1069387a51b607cfaea451ca6660f7cf16b76bfb627bcdf031eb2c,
2021-12-10,2021-12-10T16:41,AA,,23326042126,23126194388,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1148287_1.pdf,1db22a83ea1069387a51b607cfaea451ca6660f7cf16b76bfb627bcdf031eb2c,
2021-12-10,2021-12-10T16:41,L,INBUR,23326042126,23126194388,1591260649,1601260649,43762631352,43752631352,https://www.bmv.com.mx/docs-pub/recompra/recompra_1148287_1.pdf,1db22a83ea1069387a51b607cfaea451ca6660f7cf16b76bfb627bcdf031eb2c,
2021-12-17,2021-12-17T17:20,A,,22215361437,21956445283,0,0,502671188,502671188,https://www.bmv.com.mx/docs-pub/recompra/recompra_1151107_1.pdf,95997f66996595ed614282fd0d4a2a7a28a0977db3e0d768893433697454a78d,
